"insee_2015","Nom","Surf","11","12","13","14","15","21","22","23","24","31","32","51","xx"
"50131","Cherence-le-Roussel",1106.27,14.24,32.04,0,10.03,0.96,426.05,8.44,401.39,3.63,70.41,133.9,5.21,0
"50132","Les Cheris",593.4,12.35,18.27,0,4.13,0.22,213.94,7.67,215.37,4.1,68.34,46.12,2.89,0
"50133","Chevreville",448.45,15.74,19.07,0,4.59,0.21,261.53,3.44,112.23,1.74,0.41,28.25,1.23,0
"50134","Chevry",368.63,6.48,8.79,0,0.91,0,104.76,0,184.6,1.06,0.87,58.75,2.42,0
"50135","Clitourps",640.61,15.62,15.13,0,1.18,0.24,275.18,0,177.37,2.95,72.04,77.67,3.21,0
"50136","Coigny",455.4,11.41,11.66,0,1.04,0.15,123.57,0.81,214.01,0.1,0.65,89.57,2.43,0
"50137","La Colombe",1447.6,37.9,60.85,0,10.69,12.24,461.32,0.5,676.07,0.57,7.94,174.16,5.37,0
"50138","Colomby",1135.95,28.77,27,0.63,2.83,1.09,310.82,1.46,582.27,1.63,0.33,174.6,4.52,0
"50139","Conde-sur-Vire",2500.76,217.42,124.88,0.29,17.51,5.31,801.5,15.13,1008.82,4.08,13.89,270.58,21.35,0
"50140","Contrieres",923.53,18.33,22.84,0,2.4,0.5,313.35,3.05,454.32,0.89,0.44,101.88,5.52,0
"50142","Cosqueville",1095.12,50.04,34.06,0,2.88,1.95,232.71,0.79,593.17,2.46,11.1,135.06,30.89,0
"50143","Coudeville-sur-Mer",879.17,61.4,32.93,0,8.1,1.83,179.67,5.24,441.73,0.64,6.69,135.78,5.18,0
"50144","Coulouvray-Boisbenatre",1738.35,26.96,40.14,0.17,18.5,0,483.37,24.24,747.88,0.86,38.35,351.04,6.82,0
"50145","Courcy",1153.14,42.44,38.54,0.02,3.3,0.53,244.67,0.1,589.59,2.76,8.5,216.9,5.79,0
"50146","Courtils",550.22,17.07,18.04,0,1.62,1.07,364.98,3.58,112.77,7.7,0.03,20.5,2.86,0
"50147","Coutances",1261.44,291.81,150.45,0,34.76,20.19,138.8,3.51,403.92,1.04,31.89,176.43,8.65,0
"50148","Couvains",1512.1,37.57,30.72,0,1.5,1.57,458.59,13.67,684.65,1.14,43.15,234.35,5.19,0
"50149","Couville",868.32,60.14,39.45,0.14,2.37,1.92,252.74,0,359.9,0.73,21.34,127.2,2.39,0
"50150","Crasville",731.82,23.16,20.8,0,1.73,0.48,154,0.01,387.6,1.15,9.33,128.81,4.75,0
"50151","Creances",2089.99,135.29,95.85,0,6.02,11.51,786.88,0.14,553.84,2.24,225.47,249.83,22.93,0
"50152","Les Cresnays",1001.75,11.55,23.98,0,11.75,0.03,570.13,13.68,266.26,5.53,0.46,93.34,5.04,0
"50153","Cretteville",647.13,14.76,12.16,0.04,1.74,0.37,144.33,0.08,409.82,0.63,0.17,58,5.03,0
"50154","La Croix-Avranchin",1090.83,21.46,34.35,0,3.52,0.5,727.29,18.76,211.79,3.28,12.13,55.41,2.35,0
"50155","Crollon",477.75,13.08,14.05,0,1.62,0.47,285.23,3.42,122.69,1.55,3.13,30.91,1.6,0
"50156","Crosville-sur-Douve",412.42,5.87,6.85,0,0.38,0.01,82.25,3.24,262.3,1.22,2.67,43.97,3.64,0
"50158","Cuves",980.12,13.8,24.88,0,11.32,0.61,491.56,10.5,325.52,5.12,0.88,88.65,7.27,0
"50159","Dangy",992.23,42.94,26.98,0,3.34,0.98,229.3,0,474.83,0.07,50.62,157.64,5.54,0
"50160","Denneville",832.32,76.36,29.09,0,12.04,14.18,254.28,9.49,303.74,0.28,12.48,118.16,2.22,0
"50161","Le Dezert",1477.25,36.29,34.17,0,2.95,4.38,295.55,0.07,839.41,2.19,25.11,230.91,6.22,0
"50162","Digosville",936.86,82.41,34.43,0,8.76,3.97,126.2,0,445.22,0.74,71.26,161.4,2.48,0
"50163","Digulleville",794.9,93.32,46.62,0,3.59,1,189.64,0,327.57,0.54,27.5,101.55,3.48,0.09
"50164","Domjean",1677.46,63.58,47.01,0,7.88,1.89,569.53,11.01,660.84,1.19,41.87,258.17,14.49,0
"50165","Donville-les-Bains",280.56,131.26,38.96,0,12.07,4.92,0.34,0.19,66.96,0.31,7.3,17,1.25,0
"50166","Doville",1131.27,15.98,28.42,7.83,1.63,0.72,204.28,0.79,659.03,1.29,77.47,125.56,8.27,0
"50167","Dragey-Ronthon",1520,58.17,52.66,0,14.21,3.89,555.84,0.9,679.88,2.91,5.41,137.56,8.57,0
"50168","Ducey",1128.53,131.36,54.5,4.13,14.48,7.55,348.97,5.06,332.32,2.96,105.95,101.03,20.23,0
"50169","Ecausseville",526.27,16.99,13.35,0,0.07,0.06,101.99,0,335.12,1.41,0,52.73,4.54,0
"50170","Ecoqueneauville",356.76,7.25,6.81,0,0.36,0.05,111.18,0,187.53,0.13,0,42.91,0.54,0
"50171","Eculleville",232.35,3.33,4.71,0,0.7,0,39.03,0,131.05,0.25,23.28,29.24,0.7,0.07
"50172","Emondeville",536.18,23,24.4,0,0.79,0.32,145.8,2.25,271.04,0.87,1.36,64.03,2.33,0
"50173","Equeurdreville-Hainneville",1292.81,412.06,112,0,23.41,5.91,162.68,0,404.27,0.61,5.29,162.61,3.98,0
"50174","Equilly",580.2,13.92,15.06,0,1.04,0.06,143.22,13.34,293.93,0.1,6.72,89.7,3.09,0
"50175","Eroudeville",493.05,18.92,13.81,0,0.69,0.01,159.4,1.57,205.38,1,17.72,72.88,1.67,0
"50176","L'Etang-Bertrand",886.79,34.28,23.48,0,1.62,1.33,122.41,2.08,449.95,1.06,59.73,186.16,4.7,0
"50177","Etienville",745.47,30.72,19.7,0,3.34,1.22,159.64,0.78,407.6,0.36,0.83,114.14,7.15,0
"50178","Fermanville",1182.27,98.62,47.1,0.43,14.55,0.65,64.19,0.62,393.78,1.06,355.97,197.86,7.44,0
"50179","Ferrieres",350.44,12.63,8.76,0.1,0.8,0,161.47,2.24,117.42,1.34,0.06,44.24,1.4,0
"50180","Fervaches",493.91,18.08,16.8,0,2.05,0.72,136.83,0.61,233.38,0.3,14.5,66.64,4.02,0
"50181","Feugeres",830.77,26.11,21.56,0,4.46,1.11,196.05,0.41,444.76,0.45,1.28,129.82,4.77,0
"50182","La Feuillie",1245.16,19.08,27.33,12.59,1.13,0.17,165.45,0,591.55,0.24,291.51,129.56,6.55,0
"50183","Fierville-les-Mines",754.27,21.93,22.71,0.12,2.47,0.62,95.32,8.53,422.14,0.29,16.81,160.7,2.63,0
"50184","Flamanville",776.58,167.47,56.41,0.12,11.13,1.15,117.24,0.13,265.19,2.43,85.2,63.2,6.91,0
"50185","Fleury",1273.17,72.19,49.38,0,12.77,1.52,481.93,12.41,503.62,0.45,0.42,133.86,4.62,0
"50186","Flottemanville",487.53,14.81,13.19,7.13,1.38,0.78,130.61,0,244.28,1.32,0.12,71.75,2.17,0
"50187","Flottemanville-Hague",1146.41,48.57,30.94,0,6.1,1.94,205.53,0.35,655.02,0.61,23.29,171.98,2.08,0
"50188","Folligny",1185.48,56.43,52.06,0,5.55,2.06,302.48,11.38,560.82,1.29,4.46,182.21,6.75,0
"50189","Fontenay",683.23,16.51,23.12,0,7.35,1.62,334.11,4.73,236.71,3.16,0.3,52.45,3.17,0
"50190","Fontenay-sur-Mer",824.37,67.74,16.02,0,1.44,2.66,240.32,0.04,395.65,1.75,3.55,86.78,8.41,0
"50191","Foucarville",513.75,12.47,12.83,0,1.01,0.11,75.89,0,363.41,0.31,0,39.97,7.75,0
"50192","Fourneaux",340.34,10.42,8.42,0,1.75,0.21,90.34,0,160.4,0.01,0.66,62.14,5.97,0
"50193","Le Fresne-Poret",1018.99,17.45,24.4,0,2.09,0.11,273.98,16.84,518.28,4.3,9.98,146.79,4.79,0
"50194","Fresville",1404.29,26.04,41.55,0.03,2.42,0.66,448.4,0.01,722.87,2.08,0.28,138.43,21.52,0
"50195","Gathemo",1049.06,13.85,26.52,0.19,2.65,1.31,294.28,22.86,460.4,0.17,51.09,168.59,7.13,0
"50196","Gatteville-le-Phare",983.67,55.91,38.64,0,1.79,0.47,533.41,0.74,268.12,0.44,9.65,37.76,36.64,0.1
"50197","Gavray",2058.96,85.42,64.77,0.01,14.92,4.82,262.02,11.38,1104.82,1.08,239.57,255.78,14.37,0
"50198","Geffosses",1693.94,28.38,43.86,0,2.02,2.64,521.29,0.27,755.96,3.04,2.1,185.96,148.42,0
"50199","Genets",697.19,39.94,23.39,0.03,5.29,0.88,254.02,0.5,274.55,0.67,1.62,78.48,17.82,0
"50200","Ger",3991.77,60.66,93.05,0,9.57,0.78,878.29,34,1694.22,3.24,545.32,653.97,18.66,0
"50202","Gieville",1034.65,45.8,34.9,0,4.75,0.46,469.91,1,334.23,2.5,1.19,135.53,4.37,0
"50203","La Glacerie",1884.19,236.04,105.81,13.7,26.24,8.25,109,0.13,664.49,0.21,355.05,355.92,9.36,0
"50204","Glatigny",504.01,16.55,16.37,0,2.47,1.41,242.97,0,149.47,1.37,5.07,65.32,3.01,0
"50205","La Godefroy",368.52,14.93,8.21,0,2.88,1.11,139.23,5.55,132.15,0.7,14.14,48.33,1.29,0
"50206","La Gohanniere",379.28,5.82,7.76,0,1.92,0.16,93.62,4.55,162.72,0.03,64.72,35.6,2.38,0
"50207","Golleville",657.74,14.29,13.23,0,1.03,0.03,140.84,0,327.71,0.25,25.5,130.53,4.34,0
"50208","Gonfreville",904.94,12,17.54,0,0.55,0.43,290.34,0.01,428.46,1.17,46.87,103.09,4.47,0
"50209","Gonneville",1549.68,82.67,47.15,0,5.07,6.58,239.76,0.26,706.79,0.36,176.98,276.45,7.61,0
"50210","Gorges",2287.35,27.57,32.74,45.83,3.84,1.24,401.49,0,1094.99,2.58,71.88,239.46,365.73,0
"50211","Gouberville",285.08,14.8,10.02,0,0.5,0,114.47,0,98.75,0.71,5.26,26.67,13.9,0
"50212","Gourbesville",823.35,16.66,14.85,0,0.49,0.19,189.8,0,476.8,1.28,7.84,109.73,5.72,0
"50213","Gourfaleur",850.13,27.3,25.3,0,4.57,0.39,258.32,3.95,396.48,0.66,6.32,120.03,6.8,0
"50214","Gouvets",1119.23,29.98,49.2,0,6.3,0,281.82,0.28,526.24,0.09,29.38,192.27,3.67,0
"50215","Gouville-sur-Mer",1329.09,144.93,52.27,0,17.32,16.06,304.12,0.87,595,3.24,1.44,184.01,9.83,0
"50216","Graignes-Mesnil-Angot",1844.91,61.37,39.55,0.1,6.86,0.82,125.02,0.77,1389.48,1.25,1.72,163.79,54.17,0
"50217","Le Grand-Celland",1273.02,25.17,37.47,2.47,9.38,1.11,527.71,9.41,386.65,1.43,121.78,145.27,5.17,0
"50218","Granville",997.04,366.2,130.83,0,26.34,10.48,106.45,1.32,259.31,0,13.32,73.61,8.75,0.44
"50219","Gratot",1076.96,34.47,32.77,0,3.6,2.12,342.07,6.53,465.88,2.54,10.01,171.25,5.72,0
"50220","Greville-Hague",1011.2,42.48,27.65,0,8.27,0.76,148.92,0,582.87,0.05,49.49,147.76,2.96,0
"50221","Grimesnil",264.56,5.52,5.99,0,0.5,0,40.32,0.16,165.41,0,4.12,41.46,1.07,0
"50222","Grosville",1381.63,47.05,36.94,0,6.84,1.04,528.83,2.52,541.01,2.42,4.2,207.16,3.62,0
"50223","Guehebert",637.19,11.28,13.12,0,0.88,0,150.23,0.93,336.92,0.63,33.55,87.55,2.1,0
"50224","Guilberville",2226.24,124.6,87.95,1.81,7.73,9.88,798.88,2.83,740.71,9.49,136.51,295.29,10.55,0
"50225","Le Guislain",548.49,11.69,14.68,0,1.05,0,183.07,8.24,269.53,1.72,0,57.05,1.45,0
"50227","Le Ham",385.54,27,12.9,0,2.26,0.17,44.84,0,252.82,0.42,0.96,39.6,4.57,0
"50228","Hambye",2994.75,87.21,73.7,0,11.99,2.35,612.96,1.11,1759.9,0.83,42.88,385.85,15.98,0
"50229","Hamelin",251.39,6.62,9.39,0.12,1.95,0.05,122.21,0.9,69.47,3.6,2.49,33.11,1.47,0
"50230","Hardinvast",734.75,53.51,20.88,0,4.86,1.26,141.52,0,349.7,1.02,25.22,136.18,0.6,0
"50231","Hauteville-sur-Mer",331.83,73.31,23.06,0,6.42,3.72,102.58,0,97.48,0.2,0.82,23.71,0.52,0
"50232","Hauteville-la-Guichard",1179.03,37.87,27.65,0,4.13,0.84,292.49,0,627.93,0.72,0.88,181.51,5,0
"50233","Hautteville-Bocage",427.57,9.27,9.09,0,0.71,0,135.01,0,193.55,0.49,4.72,73.42,1.31,0
"50234","La Haye-Bellefond",292,5.78,7.37,0,0.81,0,94.23,0,145.61,0.96,1.41,34.01,1.82,0
"50235","La Haye-d'Ectot",735.9,19.41,19.71,0,2.79,0.99,100.31,1.85,311.25,0.69,103.39,173.47,2.02,0
"50236","La Haye-du-Puits",524.79,75.47,35.38,0,7.72,8.69,115.01,2.63,197.79,0.7,3.51,74.14,3.74,0
"50237","La Haye-Pesnel",635.15,60.12,29.43,0,6.42,2.69,112.84,1.71,334.08,0.17,4.97,79.91,2.82,0
"50238","Heauville",1111.97,21.27,29.95,0.06,5,0.26,256.58,1.05,532.84,1.54,109.4,150.98,3.03,0
"50239","Hebecrevon",1358.01,74.64,56.8,0,7.44,2.24,306.3,1.67,633.06,3.5,50.34,212.24,9.77,0
"50240","Helleville",600.29,27.91,17.34,0,3.27,1.25,152.47,0,271.5,1.03,4.12,120.6,0.8,0
"50241","Hemevez",431.7,13.91,9.14,0,1.59,0.08,134.42,0,214.17,1.45,0.05,53.29,3.61,0
"50242","Herqueville",296.7,19.1,17.37,0,1.41,0.47,32.25,0,103.01,0,97.49,23.42,2.18,0
"50243","Heugueville-sur-Sienne",596.08,32.95,27.91,0,2.27,1.6,176.19,1.15,247.39,0.26,20.83,83.14,2.39,0
"50244","Herenguerville",280.53,11.77,7.88,0,1.15,1.05,42.59,0.01,182.4,0.06,0.24,32.27,1.1,0
"50245","Heusse",1482.95,22.33,30.27,0,1.63,0,711.12,9.02,529.56,6.74,19.74,140.66,11.87,0
"50246","Hiesville",403.85,8.23,6.49,0,0.66,0,84.78,0,256.27,0.3,0,45.13,2,0
"50247","Hocquigny",309.55,11.32,11.38,0,1.87,0.65,107.8,12.09,116.83,0.05,0.24,46.43,0.89,0
"50248","Le Hommet-d'Arthenay",1502.19,17.66,30.61,0,4.41,1.72,182.14,1.35,867.95,0.34,210.12,163.93,21.96,0
"50249","Houesville",551.09,18.75,14.22,0,4.05,0.22,94.03,0,374.29,0,0,41.11,4.41,0
"50250","Houtteville",453.19,10.3,6.04,0,0.91,0,85.42,0,287.55,0.07,0,40.74,22.17,0
"50251","Huberville",576.2,18.96,13.45,0,1.42,0.28,111.54,0,303.86,0.19,16.52,108.47,1.52,0
"50252","Hudimesnil",1911.24,59.42,43.65,0,6.51,6.5,527.79,12.5,879.4,5.51,48.84,311.66,9.46,0
"50253","Huisnes-sur-Mer",680.28,13.18,18.59,0,1.34,0.14,468.5,5.44,131.25,3.96,0.15,33.48,4.26,0
"50254","Husson",1375.13,22.03,30.21,0,3.45,0.27,594.52,17.28,538.41,4.03,10.69,149.32,4.91,0
"50255","Hyenville",340.21,23.18,11.3,0,1.64,0.39,61.37,0.67,194.14,0.63,0.08,44.19,2.6,0
"50256","Isigny-le-Buat",7372.83,197.31,235.95,0.48,90.63,8.99,3487.7,83.14,2208.22,12.87,224.9,730.1,92.55,0
"50257","Jobourg",1026.29,63.91,40.28,0,3.79,0.41,128.88,0,523.39,0.58,148.33,107.55,8.43,0.74
"50258","Joganville",286.23,6.81,7.65,0,0.75,0.42,65.03,0,171.29,0.18,0.03,33.32,0.77,0
"50259","Juilley",1134.89,48.73,43.92,0,4.44,1.38,585.75,6.91,377.66,2.34,0.55,59.8,3.43,0
"50260","Juvigny-le-Tertre",761.04,33.58,26.52,0,6.42,1.23,372.53,1.95,224.21,1.29,18.36,71.75,3.2,0
"50261","Lamberville",711.71,12.64,13.99,0,1.92,0,320.3,2.11,262.07,1.3,0.13,94.27,2.99,0
"50262","La Lande-d'Airou",1518.69,35.68,51.07,0,13.79,0.92,366.07,24.24,770.31,1.04,54.15,196.19,5.22,0
"50263","Lapenty",1505.63,19.65,36.03,0,8.42,1.09,653.76,13.46,585.35,7.52,1.09,169.23,10.02,0
"50265","Laulne",906.52,14.89,18.7,0,1.26,0.41,256.44,2.96,360.06,1.7,104.57,143.39,2.13,0
"50266","Lengronne",1207.53,32.99,31.26,0.01,4.97,0.27,374.54,14.18,569.98,2.99,9.46,161.76,5.11,0
"50267","Lessay",2279.51,150.47,100.02,0,11.48,21.03,623.07,0.36,734.54,2.96,361.28,247.92,26.39,0
"50268","Lestre",774.22,28.14,20.36,0,0.36,0.39,143.61,14.27,439.35,0.53,8.41,110.33,8.47,0
"50269","Liesville-sur-Douve",530.96,12.51,11.04,0.07,1.15,0.2,31.99,0,426.47,0,0,33.71,13.82,0
"50270","Lieusaint",528.76,22.92,17.06,2.36,2.66,0.23,127.25,0,266,0.8,0.44,83.74,5.29,0
"50271","Lingeard",364.79,6.93,8.42,0,2.23,0,108.52,4.32,124.31,0.72,52.28,55.53,1.53,0
"50272","Lingreville",910.24,95.22,43.67,0,5.8,4.33,347.01,0.08,285.16,3.95,20.4,99.41,5.2,0
"50273","Lithaire",1422.6,42.57,40.69,1.4,4.52,0.63,337.69,0.27,466.4,0.74,270.93,252.12,4.65,0
"50274","Les Loges-Marchis",2032.86,49.75,69.33,0.07,12.9,1.64,833.61,16.02,783.25,7.38,23.76,222.26,12.88,0
"50275","Les Loges-sur-Brecey",537.2,7.32,14.76,0,7,0.76,219.2,6.18,220.23,2.7,3.84,52.88,2.33,0
"50276","Lolif",1258.89,27.66,39.93,0,3.93,0.23,382.08,9.57,605.87,2.55,31.85,150.65,4.58,0
"50277","Longueville",417.14,45.2,19.09,0,4.68,0.79,48.07,0,232.55,0.3,2.68,60.82,2.98,0
"50278","Le Loreur",329.33,13.64,9.94,0,1.1,0.45,64.12,0,186.02,0.61,6.59,45.78,1.08,0
"50279","Le Lorey",1476.66,44.86,35.08,0.65,5.2,0.82,323.57,19.58,795.2,2.09,0.61,243.45,5.56,0
"50280","Lozon",899.29,23.45,17.88,0,2.92,0.27,187.44,0.04,510.22,0.72,0.73,152.26,3.37,0
"50281","La Lucerne-d'Outremer",1461.86,47.16,44.29,0,7.25,1.84,405.24,11.11,514.89,2.86,269,151.75,6.46,0
"50282","Le Luot",853.56,15.95,15.51,0,3.46,0.65,254.16,20.61,415.26,0.19,5.15,118.78,3.83,0
"50283","La Luzerne",195.84,6.6,5.27,0,0.29,0.12,71.37,0,91.73,0.13,0.19,19.41,0.72,0
"50284","Macey",593.25,4.8,12.64,0,0.74,0.41,353.93,2.16,159,2.43,5.38,48.95,2.82,0
"50285","Magneville",974.16,25.58,20.9,0.99,1.21,0.09,150.19,0.01,596.14,0.42,1.23,165.73,11.67,0
"50287","La Mancelliere-sur-Vire",688.5,37.79,22.67,0,2.81,0.8,156.46,0,360.61,0.51,0.25,98.91,7.69,0
"50288","Marcey-les-Greves",673.64,66.92,34.75,0,7.63,1.21,201.86,4.94,279.99,0.84,4.7,61.07,9.73,0
"50289","Marchesieux",1990.52,35.27,50.95,0,3.32,1.99,437.74,3.31,1212.04,2.65,18.39,204.01,20.87,0
"50290","Marcilly",891.12,18.83,26.37,0,11.5,2.89,478.4,17.02,248.55,5.34,9.06,69.09,4.08,0
"50291","Margueray",469.57,21.89,24.67,0,2.47,0.03,135.92,3.03,213.73,0.26,1.85,64.15,1.57,0
"50292","Marigny",1044.39,122.55,49.26,0,11.8,9.78,197.96,0,474.29,1,1.3,170.87,5.58,0
"50293","Martigny",898.72,17.35,23.9,0,16.97,0.33,415.09,16.17,297.83,3.52,5.03,99.15,3.38,0
"50294","Martinvast",1039.84,81.25,40.84,0,8.28,5.17,132.28,0.38,492.9,0.11,69.06,204.82,4.76,0
"50295","Maupertuis",548.22,12.55,14.03,0,1.02,0,133.18,6.4,302.39,4.88,1.16,70.65,1.96,0
"50296","Maupertus-sur-Mer",344.57,40.83,18.61,0,2.41,0.09,41.85,0,161.6,0.17,38.96,39.77,0.28,0
"50297","La Meauffe",1019.63,58.9,34.45,0,4.61,0.98,211.58,0,507.06,1.55,11.23,174.66,14.61,0
"50298","Meautis",1712.33,36.15,34.91,0,2.01,1.14,517.29,0.49,914.63,3.59,0.13,191.89,10.09,0
"50299","Le Mesnil",351.13,15.22,8.52,0,1.89,0.44,80.89,10.51,167.67,0.02,12.26,52.3,1.42,0
"50300","Le Mesnil-Adelee",687.9,6.72,18.61,0,10.04,1.09,306.1,3.62,223.54,2.88,28.44,83.65,3.21,0
"50301","Le Mesnil-Amand",684.9,16.55,15.99,0,3.04,0,144.02,0.04,384.56,0.15,15.51,102.51,2.52,0
"50302","Le Mesnil-Amey",285.31,17.09,6.73,0,1.3,0.17,82.02,0.01,132.49,0,0.16,44.36,0.98,0
"50304","Le Mesnil-Aubert",601.18,14.12,17.08,0,1.64,0.33,179.55,0,286.57,1.98,12.67,84.3,2.94,0
"50305","Le Mesnil-au-Val",1351.56,44.09,27.37,0.01,5.82,0.42,196.46,3.35,596.81,1.31,236.69,234.34,4.9,0
"50308","Le Mesnilbus",508.82,17.34,16.71,0,2.66,1.03,158.62,2.07,214.64,0.44,1.48,91.78,2.06,0
"50310","Le Mesnil-Eury",350.08,10.99,7,0,1.81,0.33,36.27,0,226.21,0.18,0.73,64.77,1.8,0
"50311","Le Mesnil-Garnier",1049.9,20.11,24.66,0.09,5.62,0.17,260.86,10.67,595.52,1.02,4.29,123.18,3.72,0
"50312","Le Mesnil-Gilbert",795.01,8.26,17.83,0,5.43,0.37,375.58,2.68,268.57,3.13,47.29,62.5,3.37,0
"50313","Le Mesnil-Herman",194.26,7.41,6.03,0,1.2,0.21,56.1,0.33,88.72,0.23,0.15,33.12,0.76,0
"50315","Le Mesnillard",984.19,11.73,22.67,0,17.37,1.61,477.29,17.74,302.97,5.13,22,102.05,3.62,0
"50316","Le Mesnil-Opac",567.89,11.48,16,0,1.29,0.28,198.1,2.27,244.85,0.48,1.66,88.89,2.6,0
"50317","Le Mesnil-Ozenne",467.02,9.96,12.88,0,5,0.53,185.4,3.27,173.44,1.86,32.33,40.13,2.22,0
"50318","Le Mesnil-Rainfray",1170.93,9.44,27.7,0,9.88,1.67,565.12,5.74,379.46,3.1,57.02,106.13,5.66,0
"50319","Le Mesnil-Raoult",405.01,22.25,10.55,0,2.39,0.22,72.16,0,205.19,0.11,23.82,60.83,7.49,0
"50320","Le Mesnil-Rogues",482.9,12.4,13.67,0,3.17,0.64,140.47,2.3,222.5,1,6.43,78.65,1.67,0
"50321","Le Mesnil-Rouxelin",479.61,33.34,13.99,0,3.82,2.51,162.82,1.3,177.35,0.06,2.13,80.75,1.54,0
"50323","Le Mesnil-Tove",1184.69,14.18,31.87,0,9.76,0.82,549.12,6.13,363.54,6.88,82.14,114.7,5.57,0
"50324","Le Mesnil-Veneron",286.71,8.02,5.18,0,0.55,0.09,54.25,0,163.16,1.17,0.11,52.3,1.86,0
"50325","Le Mesnil-Vigot",334.23,16.99,9.27,0,1.47,0.34,27.79,0,224.41,0.39,0.36,50.51,2.7,0
"50326","Le Mesnil-Villeman",1090.68,20.7,25.87,0.17,5.48,0,306.39,0.05,536.99,2.57,25.68,162.89,3.89,0
"50327","La Meurdraquiere",767.04,11.42,17.71,0,1.46,0,249.7,2.78,356.85,2.15,14.44,107.9,2.63,0
"50328","Millieres",2038.94,40.73,46.9,0,3.65,1.59,528.75,1.49,892.26,1.01,248.99,246.58,26.99,0
"50329","Milly",977.32,15.88,29.07,0,10.15,1.49,478.97,11.41,319.45,5.19,0.52,98.09,7.1,0
"50330","Mobecq",800.13,14.15,18.41,0,1.04,0.46,302.35,0.88,302.87,1.49,15.02,140.29,3.18,0
"50332","Les Moitiers-d'Allonne",1746.81,51.64,45.13,0.38,6.47,2.45,361.72,0.45,946.77,1.69,99.84,226.07,4.21,0
"50333","Les Moitiers-en-Bauptois",812.61,15.42,17.56,0.08,1.93,1.02,149.99,0,397.63,0.39,90.53,122.51,15.55,0
"50334","Montabot",1171.61,10.75,29.71,0,4.54,1.89,269.22,4.82,621.47,0.18,15.33,209.73,3.97,0
"50335","Montaigu-la-Brisette",1472.25,33.42,39.04,0,3.85,0.61,277.93,3.09,585.07,1.12,237.81,283.51,6.82,0
"50336","Montaigu-les-Bois",673.39,14.97,15.85,0,4.76,0.04,167.67,0.78,363.62,0.75,0.89,98.94,5.12,0
"50337","Montanel",1556.1,18.62,38,0,2.22,0,909.73,3.16,243.64,3.99,214.04,116.76,5.94,0
"50338","Montbray",1424.82,19.06,40.97,0,14.27,0.02,493.97,12.99,615.16,0.43,33,187.85,7.1,0
"50339","Montchaton",684.11,17.78,20.67,0.82,1.85,0.78,223.09,1.24,314.93,1.8,8.92,89.01,3.21,0
"50340","Montcuit",489.77,15.94,12.11,0,1.36,0.15,64.47,0,292.73,0.41,6.93,93.5,2.16,0
"50341","Montebourg",588.83,76.7,32.1,12.22,3.4,3.6,121.58,0,248.03,0.64,0.04,88.49,2.02,0
"50342","Montfarville",542.43,60.92,27.25,0,2.01,1.51,396.46,0,38.09,0.37,0,14.76,1.06,0
"50343","Montgardon",1345.46,28.24,30.56,0,3.1,1.52,430.95,0.29,584.79,5.07,22.73,234.97,3.23,0
"50345","Monthuchon",779.61,40.99,24.26,0,4.8,2.55,174.63,0.53,382.46,1.33,8.02,137.05,2.98,0
"50347","Montjoie-Saint-Martin",748.82,11.27,32.12,0,1.02,0,364.04,1.3,215.67,2.04,52.93,63.31,5.13,0
"50348","Montmartin-en-Graignes",3056.87,78.8,63.61,0,3.36,2.32,388.45,0.37,2116.08,5.12,0.38,314.9,83.49,0
"50349","Montmartin-sur-Mer",955.85,99.08,46.21,0.31,8.85,10.04,327.35,1.23,373.94,1.59,3.63,80.02,3.61,0
"50350","Montpinchon",1724.5,44.08,39.08,0,3.86,0.47,418.28,0.27,961.16,0.77,16.33,233.98,6.22,0
"50351","Montrabot",388.82,5.79,7.75,0,0.15,0,177.4,0.08,134.68,1.25,12.66,47.1,1.96,0
"50352","Montreuil-sur-Lozon",649.5,19.26,13.97,0,4.48,0.04,143.27,0,341.37,0.45,6.05,117.82,2.78,0
"50353","Le Mont-Saint-Michel",401.27,4.98,14.23,0,0.64,0.18,349.12,0,6.8,11.82,0.11,6.3,7.09,0
"50354","Montsurvent",848.08,19.35,23.07,12.77,2.95,2.08,288.95,0.27,353.77,3.52,5.52,133.46,2.36,0
"50355","Montviron",597.91,27.7,41.83,0,1.38,0.23,212.04,6.98,215.27,0.25,3.87,82.2,6.18,0
"50356","Moon-sur-Elle",987.37,53.3,28.12,0.12,5.14,1.15,233.95,1.62,462.45,2.03,6.14,184.87,8.49,0
"50357","Morigny",437.49,3.73,10.81,0,3.3,0,177.5,1.29,188.69,0.41,0.03,49.34,2.39,0
"50358","Morsalines",373.97,20.03,11.69,0,1.36,0.56,45.54,0,201.08,0.34,27.54,63.42,2.41,0
"50359","Mortain",744.39,83.28,41.65,0.13,12.23,1.62,16.43,0.15,352.8,2.09,104.05,119.86,10.11,0
"50360","Morville",720.56,18.51,15.83,0,1.24,0.38,118.98,1.51,434.1,0.29,8.42,118.76,2.57,0
"50361","La Mouche",458.63,14.7,12.72,0,1.61,0.27,106.12,5.39,261.96,0.23,0.24,53.07,2.31,0
"50362","Moulines",746.76,16.27,23.09,0,5.29,0,337.31,3.57,259.22,1.82,8.01,87.87,4.3,0
"50363","Moyon",2372.84,67.57,57.31,0,3.89,3.63,689.88,0.2,1123.14,1.34,151.82,262.89,11.16,0
"50364","Muneville-le-Bingard",2010.76,50.21,47.25,33.45,3.77,2.12,359.31,0.18,953.72,1.39,199.05,351.29,9.03,0
