"id","Nom","pop","type","c","p","e","s"
"27335","Heudreville-sur-Eure",1036,"c",,,"242700623",
"27336","La Heunière",276,"c",,,"270000007",
"27337","Heuqueville",369,"c",,,"270000007",
"27338","Les Hogues",632,"c",,,"270000009",
"27339","Hondouville",801,"c",,,"242700607",
"27340","Honguemare-Guenouville",671,"c",,,"270000001",
"27341","L'Hosmes",82,"c",,,"270000005",
"27342","Houetteville",205,"c",,,"242700607",
"27343","Houlbec-Cocherel",1331,"c",,,"270000007",
"27344","houlbec-pres-le-gros-theil",115,"c","27062",,,
"27345","La Houssaye",213,"c",,,"270000004",
"27346","Houville-en-Vexin",226,"c",,,"270000009",
"27347","Huest",749,"c",,,"270000006",
"27348","Igoville",1687,"c",,,"200035665",
"27349","Illeville-sur-Montfort",879,"c",,,"270000002",
"27350","Illiers-l'Évêque",990,"c",,,"270000005",
"27351","Incarville",1383,"c",,,"200035665",
"27353","Irreville",480,"c",,,"270000006",
"27354","Iville",505,"c",,,"242700607",
"27355","Ivry-la-Bataille",2720,"c",,,"200040277",
"27356","jonquerets-de-livet",289,"c","27049",,,
"27358","Jouy-sur-Eure",557,"c",,,"270000007",
"27359","Juignettes",237,"c",,,"270000005",
"27360","Jumelles",306,"c",,,"270000006",
"27361","La Lande-Saint-Léger",333,"c",,,"140000011",
"27362","landepereuse",357,"c","27049",,,
"27363","Le Landin",193,"c",,,"270000001",
"27364","Launay",209,"c",,,"270000004",
"27365","Léry",2064,"c",,,"200035665",
"27366","Letteguives",202,"c",,,"270000009",
"27367","Lieurey",1433,"c",,,"270000003",
"27368","Lignerolles",304,"c",,,"270000006",
"27369","Lilly",78,"c",,,"270000009",
"27370","Lisors",348,"c",,,"270000009",
"27371","Livet-sur-Authou",147,"c",,,"270000004",
"27372","Longchamps",610,"c",,,"270000008",
"27373","Lorleau",139,"c",,,"270000009",
"27374","Louversey",564,"c",,,"242700276",
"27375","Louviers",18251,"c",,,"200035665",
"27376","Louye",247,"c",,,"270000005",
"27377","Lyons-la-Forêt",743,"c",,,"270000009",
"27378","La Madeleine-de-Nonancourt",1173,"c",,,"270000005",
"27379","Mainneville",408,"c",,,"270000008",
"27380","Malleville-sur-le-Bec",256,"c",,,"270000004",
"27381","Malouy",155,"c",,,"270000004",
"27382","Mandeville",331,"c",,,"270000001",
"27383","Mandres",360,"c",,,"270000005",
"27384","Manneville-la-Raoult",503,"c",,,"140000011",
"27385","Manneville-sur-Risle",1517,"c",,,"270000002",
"27386","Le Manoir",1195,"c",,,"200035665",
"27387","manthelon",325,"c","27198",,,
"27388","Marais-Vernier",504,"c",,,"270000001",
"27389","Marbeuf",434,"c",,,"242700607",
"27390","Marcilly-la-Campagne",1143,"c",,,"270000005",
"27391","Marcilly-sur-Eure",1571,"c",,,"270000006",
"27392","Martagny",141,"c",,,"760000003",
"27393","Martainville",441,"c",,,"140000011",
"27394","Martot",583,"c",,,"200035665",
"27395","Mélicourt",84,"c",,,"270000004",
"27396","Ménesqueville",470,"c",,,"270000009",
"27397","Ménilles",1609,"c",,,"270000007",
"27398","Menneval",1384,"c",,,"270000004",
"27399","Mercey",49,"c",,,"270000007",
"27400","Merey",343,"c",,,"270000007",
"27401","Le Mesnil-Fuguet",176,"c",,,"270000006",
"27402","Le Mesnil-Hardray",66,"c",,,"242700276",
"27403","Le Mesnil-Jourdain",233,"c",,,"200035665",
"27404","Mesnil-Rousset",103,"c",,,"270000004",
"27405","Mesnil-sous-Vienne",122,"c",,,"270000008",
"27406","Mesnil-sur-l'Estrée",956,"c",,,"270000005",
"27407","Mesnil-Verclives",263,"c",,,"270000007",
"27408","Mézières-en-Vexin",631,"c",,,"270000007",
"27410","Miserey",605,"c",,,"270000006",
"27411","Moisville",206,"c",,,"270000005",
"27412","Terres de Bord",1532,"c",,,"200035665",
"27412","montaure",1023,"c","27412",,,
"27413","Montfort-sur-Risle",757,"c",,,"270000002",
"27414","Montreuil-l'Argillé",798,"c",,,"270000004",
"27415","Morainville-Jouveaux",380,"c",,,"270000003",
"27416","Buis-sur-Damville",988,"c",,,"270000005",
"27417","Morgny",629,"c",,,"270000008",
"27418","Morsan",121,"c",,,"270000004",
"27419","Mouettes",742,"c",,,"200040277",
"27420","Mouflaines",174,"c",,,"270000008",
"27421","Mousseaux-Neuville",653,"c",,,"270000006",
"27422","Muids",853,"c",,,"270000007",
"27423","Muzy",831,"c",,,"270000005",
"27424","Nagel-Séez-Mesnil",326,"c",,,"242700276",
"27425","Nassandres sur Risle",2399,"c",,,"270000004",
"27425","nassandres",1367,"c","27425",,,
"27426","Neaufles-Saint-Martin",1195,"c",,,"270000008",
"27427","Neaufles-Auvergny",420,"c",,,"270000005",
"27428","Le Neubourg",4098,"c",,,"242700607",
"27429","Neuilly",160,"c",,,"270000007",
"27430","La Neuve-Grange",342,"c",,,"270000008",
"27431","La Neuve-Lyre",574,"c",,,"270000005",
"27432","La Neuville-du-Bosc",622,"c",,,"270000004",
"27433","Neuville-sur-Authou",196,"c",,,"270000004",
"27434","Noards",58,"c",,,"270000003",
"27435","La Noë-Poulain",244,"c",,,"270000003",
"27436","Nogent-le-Sec",403,"c",,,"242700276",
"27437","Nojeon-en-Vexin",336,"c",,,"270000008",
"27438","Nonancourt",2297,"c",,,"200040277",
"27439","Normanville",1126,"c",,,"270000006",
"27440","Notre-Dame-de-l'Isle",671,"c",,,"270000007",
"27441","Notre-Dame-d'Épine",78,"c",,,"270000004",
"27442","Notre-Dame-du-Hamel",213,"c",,,"270000004",
"27444","Le Noyer-en-Ouche",227,"c",,,"270000004",
"27445","Noyers",267,"c",,,"270000008",
"27446","Ormes",523,"c",,,"242700276",
"27447","Orvaux",526,"c",,,"242700276",
"27448","Pacy-sur-Eure",5124,"c",,,"270000007",
"27448","pacy-sur-eure",4581,"c","27448",,,
"27449","panilleuse",453,"c","27213",,,
"27451","Parville",310,"c",,,"270000006",
"27452","perriers-la-campagne",379,"c","27425",,,
"27453","Perriers-sur-Andelle",1845,"c",,,"270000009",
"27454","Perruel",473,"c",,,"270000009",
"27455","Piencourt",154,"c",,,"270000003",
"27456","Pinterville",749,"c",,,"200035665",
"27457","Piseux",742,"c",,,"270000005",
"27458","Pîtres",2451,"c",,,"200035665",
"27459","Les Places",76,"c",,,"270000003",
"27460","Plainville",189,"c",,,"270000004",
"27462","Le Planquay",154,"c",,,"270000003",
"27463","Plasnes",694,"c",,,"270000004",
"27464","Le Plessis-Grohan",846,"c",,,"270000006",
"27465","Le Plessis-Hébert",389,"c",,,"270000007",
"27466","Le Plessis-Sainte-Opportune",323,"c",,,"270000004",
"27467","Pont-Audemer",9008,"c",,,"270000002",
"27468","Pont-Authou",667,"c",,,"270000002",
"27469","Pont-de-l'Arche",4176,"c",,,"200035665",
"27470","Pont-Saint-Pierre",1157,"c",,,"270000009",
"27471","Porte-Joie",109,"c",,,"200035665",
"27472","Portes",269,"c",,,"242700276",
"27473","Port-Mort",937,"c",,,"270000007",
"27474","Poses",1168,"c",,,"200035665",
"27475","La Poterie-Mathieu",174,"c",,,"270000003",
"27476","Les Préaux",403,"c",,,"270000002",
"27477","Pressagny-l'Orgueilleux",706,"c",,,"270000007",
"27478","Prey",946,"c",,,"270000006",
"27480","Puchay",593,"c",,,"270000008",
"27481","Pullay",403,"c",,,"270000005",
"27482","La Pyle",155,"c",,,"270000001",
"27483","Quatremare",404,"c",,,"200035665",
"27484","quessigny",120,"c","27277",,,
"27485","Quillebeuf-sur-Seine",941,"c",,,"270000001",
"27486","Quittebeuf",624,"c",,,"242700607",
"27487","Radepont",671,"c",,,"270000009",
"27488","Renneville",194,"c",,,"270000009",
"27489","Reuilly",556,"c",,,"270000006",
"27490","Richeville",278,"c",,,"270000008",
"27491","Roman",279,"c",,,"270000005",
"27492","Romilly-la-Puthenaye",325,"c",,,"270000004",
"27493","Romilly-sur-Andelle",3221,"c",,,"270000009",
"27495","La Roquette",241,"c",,,"270000007",
"27496","Rosay-sur-Lieure",542,"c",,,"270000009",
"27497","Rougemontiers",1002,"c",,,"270000001",
"27498","Rouge-Perriers",341,"c",,,"270000004",
"27499","la roussiere",219,"c","27049",,,
"27500","Routot",1499,"c",,,"270000001",
"27501","Rouvray",274,"c",,,"270000007",
"27502","Rugles",2334,"c",,,"270000005",
"27503","le sacq",310,"c","27198",,,
"27504","Sacquenville",1171,"c",,,"270000006",
"27505","Saint-Agnan-de-Cernières",142,"c",,,"270000004",
"27506","saint-amand-des-hautes-terres",282,"c","27011",,,
"27507","Saint-André-de-l'Eure",3917,"c",,,"270000006",
"27508","Saint-Antonin-de-Sommaire",181,"c",,,"270000005",
"27510","saint-aquilin-de-pacy",568,"c","27448",,,
"27511","Saint-Aubin-d'Écrosville",688,"c",,,"242700607",
"27512","Saint-Aubin-de-Scellon",360,"c",,,"270000003",
"27513","saint-aubin-des-hayes",154,"c","27049",,,
"27514","Saint-Aubin-du-Thenney",362,"c",,,"270000004",
"27515","saint-aubin-le-guichard",298,"c","27049",,,
"27516","Saint-Aubin-le-Vertueux",867,"c",,,"270000004",
"27517","Saint-Aubin-sur-Gaillon",1841,"c",,,"242700623",
"27518","Saint-Aubin-sur-Quillebeuf",669,"c",,,"270000001",
"27519","sainte-barbe-sur-gaillon",250,"c","27022",,,
"27520","Saint-Benoît-des-Ombres",132,"c",,,"270000003",
"27521","Saint-Christophe-sur-Avre",150,"c",,,"270000005",
"27522","Saint-Christophe-sur-Condé",481,"c",,,"270000003",
"27523","Saint-Clair-d'Arcey",344,"c",,,"270000004",
"27524","Sainte-Colombe-la-Commanderie",808,"c",,,"242700607",
"27525","Sainte-Colombe-près-Vernon",309,"c",,,"270000007",
"27526","sainte-croix-sur-aizier",264,"c","27107",,,
"27527","Saint-Cyr-de-Salerne",206,"c",,,"270000004",
"27528","Le Vaudreuil",3689,"c",,,"200035665",
"27528","le vaudreuil",3665,"c","27528",,,
"27529","Saint-Cyr-la-Campagne",418,"c",,,"270000001",
"27530","Saint-Denis-d'Augerons",93,"c",,,"270000004",
"27531","Saint-Denis-des-Monts",214,"c",,,"270000001",
"27532","saint-denis-du-behelan",193,"c","27157",,,
"27533","Saint-Denis-le-Ferment",498,"c",,,"270000008",
"27534","Saint-Didier-des-Bois",863,"c",,,"270000001",
"27535","Saint-Élier",443,"c",,,"242700276",
"27536","Saint-Éloi-de-Fourques",499,"c",,,"270000004",
"27537","Saint-Étienne-du-Vauvray",897,"c",,,"200035665",
"27538","Saint-Étienne-l'Allier",570,"c",,,"270000003",
"27539","Saint-Étienne-sous-Bailleul",410,"c",,,"242700623",
"27540","Sainte-Geneviève-lès-Gasny",672,"c",,,"270000007",
"27541","Saint-Georges-du-Mesnil",126,"c",,,"270000003",
"27542","Saint-Georges-du-Vièvre",827,"c",,,"270000003",
"27543","Saint-Georges-Motel",930,"c",,,"270000005",
"27544","Saint-Germain-de-Fresney",211,"c",,,"270000006",
"27545","Saint-Germain-de-Pasquier",138,"c",,,"270000001",
"27545","saint-germain-de-pasquier",138,"c","27313",,,
"27546","Saint-Germain-des-Angles",191,"c",,,"270000006",
"27547","Saint-Germain-la-Campagne",890,"c",,,"270000003",
"27548","Saint-Germain-sur-Avre",1210,"c",,,"270000005",
"27549","Saint-Germain-Village",1670,"c",,,"270000002",
"27550","Saint-Grégoire-du-Vièvre",327,"c",,,"270000003",
"27551","Saint-Jean-de-la-Léqueraye",57,"c",,,"270000003",
"27552","Saint-Jean-du-Thenney",234,"c",,,"270000004",
"27553","Saint-Julien-de-la-Liègue",400,"c",,,"242700623",
"27554","La Chapelle-Longueville",3438,"c",,,"270000007",
"27554","saint-just",1306,"c","27554",,,
"27555","Saint-Laurent-des-Bois",244,"c",,,"270000006",
"27556","Saint-Laurent-du-Tencement",55,"c",,,"270000004",
"27557","Saint-Léger-de-Rôtes",399,"c",,,"270000004",
"27558","Saint-Léger-du-Gennetey",185,"c",,,"270000001",
"27560","Saint-Luc",256,"c",,,"270000006",
"27561","Saint-Maclou",600,"c",,,"140000011",
"27562","Saint-Marcel",4611,"c",,,"270000007",
"27563","Saint-Mards-de-Blacarville",790,"c",,,"270000002",
"27564","Saint-Mards-de-Fresne",356,"c",,,"270000003",
"27565","Le Lesme",660,"c",,,"270000005",
"27565","sainte-marguerite-de-l'autel",549,"c","27565",,,
"27566","sainte-marguerite-en-ouche",129,"c","27049",,,
"27567","Sainte-Marie-de-Vatimesnil",252,"c",,,"270000008",
"27568","Sainte-Marthe",491,"c",,,"242700276",
"27569","Saint-Martin-du-Tilleul",249,"c",,,"270000004",
"27570","Saint-Martin-la-Campagne",96,"c",,,"270000006",
"27571","Saint-Martin-Saint-Firmin",301,"c",,,"270000003",
"27572","Saint-Meslin-du-Bosc",278,"c",,,"270000001",
"27573","saint-nicolas-d'attez",156,"c","27578",,,
"27574","saint-nicolas-du-bosc",272,"c","27302",,,
"27576","Sainte-Opportune-du-Bosc",667,"c",,,"270000004",
"27577","Sainte-Opportune-la-Mare",443,"c",,,"270000001",
"27578","Sainte-Marie-d'Attez",561,"c",,,"270000005",
"27578","saint-ouen-d'attez",272,"c","27578",,,
"27579","Saint-Ouen-de-Pontcheuil",98,"c",,,"270000001",
"27580","Saint-Ouen-de-Thouberville",2345,"c",,,"270000001",
"27581","Saint-Ouen-des-Champs",317,"c",,,"270000001",
"27582","Saint-Ouen-du-Tilleul",1580,"c",,,"270000001",
"27584","Saint-Paul-de-Fourques",289,"c",,,"270000004",
"27586","Saint-Philbert-sur-Boissey",173,"c",,,"270000001",
"27587","Saint-Philbert-sur-Risle",772,"c",,,"270000002",
"27588","saint-pierre-d'autils",1002,"c","27554",,,
"27589","Saint-Pierre-de-Bailleul",983,"c",,,"242700623",
"27590","Saint-Pierre-de-Cernières",219,"c",,,"270000004",
"27591","Saint-Pierre-de-Cormeilles",609,"c",,,"270000003",
"27592","Saint-Pierre-de-Salerne",252,"c",,,"270000004",
"27593","Saint-Pierre-des-Fleurs",1520,"c",,,"270000001",
"27594","Saint-Pierre-des-Ifs",295,"c",,,"270000003",
"27595","Saint-Pierre-du-Bosguérard",1074,"c",,,"270000001",
"27596","saint-pierre-du-mesnil",107,"c","27049",,,
"27597","Saint-Pierre-du-Val",564,"c",,,"140000011",
"27598","Saint-Pierre-du-Vauvray",1302,"c",,,"200035665",
"27599","Saint-Pierre-la-Garenne",961,"c",,,"242700623",
"27600","Saint-Quentin-des-Isles",231,"c",,,"270000004",
"27601","Saint-Samson-de-la-Roque",412,"c",,,"270000001",
"27602","Saint-Sébastien-de-Morsent",5265,"c",,,"270000006",
"27603","Saint-Siméon",324,"c",,,"270000003",
"27604","Saint-Sulpice-de-Grimbouville",184,"c",,,"140000011",
"27605","Saint-Sylvestre-de-Cormeilles",235,"c",,,"270000003",
"27606","Saint-Symphorien",457,"c",,,"270000002",
"27607","Saint-Thurien",235,"c",,,"270000001",
"27608","Saint-Victor-de-Chrétienville",452,"c",,,"270000004",
"27609","Saint-Victor-d'Épine",321,"c",,,"270000004",
"27610","Saint-Victor-sur-Avre",63,"c",,,"270000005",
"27611","Saint-Vigor",327,"c",,,"270000006",
"27612","Saint-Vincent-des-Bois",349,"c",,,"270000007",
"27613","Saint-Vincent-du-Boulay",359,"c",,,"270000003",
"27614","Sancourt",159,"c",,,"270000008",
"27615","Sassey",181,"c",,,"270000006",
"27616","La Saussaye",1850,"c",,,"270000001",
"27617","Saussay-la-Campagne",510,"c",,,"270000008",
"27618","Sébécourt",468,"c",,,"242700276",
"27620","Selles",458,"c",,,"270000002",
"27621","Serez",138,"c",,,"270000006",
"27622","Serquigny",2018,"c",,,"270000004",
"27623","Surtauville",484,"c",,,"200035665",
"27624","Surville",929,"c",,,"200035665",
"27625","Suzay",326,"c",,,"270000007",
"27626","theillement",392,"c","27089",,,
"27627","Le Theil-Nolent",260,"c",,,"270000003",
"27627","le theil-nolent",238,"c","27627",,,
"27628","thevray",292,"c","27049",,,
"27629","Thiberville",1847,"c",,,"270000003",
"27630","Thibouville",296,"c",,,"270000004",
"27631","Thierville",366,"c",,,"270000002",
"27632","Le Thil",485,"c",,,"270000008",
"27633","Les Thilliers-en-Vexin",469,"c",,,"270000008",
"27634","thomer-la-sogne",319,"c","27032",,,
"27635","Le Thuit",145,"c",,,"270000007",
"27636","le thuit-anger",641,"c","27638",,,
"27637","thuit-hebert",322,"c","27105",,,
"27638","Le Thuit de l'Oison",3426,"c",,,"270000001",
"27638","le thuit-signol",2230,"c","27638",,,
"27639","le thuit-simer",430,"c","27638",,,
"27640","Tilleul-Dame-Agnès",192,"c",,,"242700276",
"27641","Le Tilleul-Lambert",242,"c",,,"242700607",
"27642","Le Tilleul-Othon",371,"c",,,"270000004",
"27643","Tillières-sur-Avre",1117,"c",,,"270000005",
"27644","Tilly",549,"c",,,"270000007",
"27645","Tocqueville",148,"c",,,"270000001",
"27646","Le Torpt",421,"c",,,"140000011",
"27647","tosny",684,"c","27676",,,
"27648","tostes",444,"c","27412",,,
"27649","Touffreville",343,"c",,,"270000009",
"27650","Tournedos-Bois-Hubert",453,"c",,,"242700607",
"27651","Tournedos-sur-Seine",105,"c",,,"200035665",
"27652","Tourneville",335,"c",,,"270000006",
"27653","tourny",921,"c","27213",,,
"27654","Tourville-la-Campagne",1020,"c",,,"270000001",
"27655","Tourville-sur-Pont-Audemer",732,"c",,,"270000002",
"27656","Toutainville",1313,"c",,,"270000002",
"27657","Touville",163,"c",,,"270000002",
"27658","Le Tremblay-Omonville",334,"c",,,"242700607",
"27659","La Trinité",113,"c",,,"270000006",
"27660","La Trinité-de-Réville",244,"c",,,"270000004",
"27661","La Trinité-de-Thouberville",439,"c",,,"270000001",
"27662","Triqueville",348,"c",,,"270000002",
"27663","Le Troncq",175,"c",,,"242700607",
"27664","Le Tronquay",513,"c",,,"270000009",
"27665","Trouville-la-Haule",775,"c",,,"270000001",
"27666","La Vacherie",564,"c",,,"200035665",
"27667","Valailles",393,"c",,,"270000004",
"27668","Le Val-David",744,"c",,,"270000006",
"27669","Valletot",372,"c",,,"270000001",
"27670","Vandrimare",971,"c",,,"270000009",
"27671","Vannecrocq",144,"c",,,"140000011",
"27672","Vascuil",350,"c",,,"270000009",
"27673","Vatteville",190,"c",,,"270000007",
"27674","Vaux-sur-Eure",278,"c",,,"270000007",
"27676","Les Trois Lacs",1784,"c",,,"242700623",
"27676","venables",799,"c","27676",,,
"27677","Venon",377,"c",,,"242700607",
"27678","Les Ventes",1050,"c",,,"270000006",
"27679","Verneuil d'Avre et d'Iton",7956,"c",,,"270000005",
"27679","verneuil-sur-avre",6272,"c","27679",,,
"27680","Verneusses",205,"c",,,"270000004",
"27681","Vernon",23951,"c",,,"270000007",
"27682","Vesly",678,"c",,,"270000008",
"27683","Vézillon",268,"c",,,"270000007",
"27684","Le Vieil-Évreux",749,"c",,,"270000006",
"27685","La Vieille-Lyre",628,"c",,,"270000005",
"27686","Vieux-Port",48,"c",,,"270000001",
"27687","vieux-villez",201,"c","27022",,,
"27688","villalet",92,"c","27693",,,
"27689","Villegats",345,"c",,,"270000007",
"27690","Villers-en-Vexin",307,"c",,,"270000008",
"27691","Villers-sur-le-Roule",817,"c",,,"242700623",
"27692","Villettes",181,"c",,,"242700607",
"27693","Sylvains-Lès-Moulins",1296,"c",,,"270000005",
"27693","sylvains-les-moulins",1180,"c","27693",,,
"27694","Villez-sous-Bailleul",316,"c",,,"270000007",
"27695","Villez-sur-le-Neubourg",278,"c",,,"242700607",
"27696","Villiers-en-Désuvre",888,"c",,,"270000007",
"27697","Vironvay",322,"c",,,"200035665",
"27698","Vitot",547,"c",,,"242700607",
"27699","Voiscreville",127,"c",,,"270000001",
"27700","Vraiville",633,"c",,,"270000001",
"27701","Val-de-Reuil",13158,"c",,,"200035665",
"27701","val-de-reuil",13233,"c","27528",,,
"50001","acqueville",657,"c","50041",,,
"50002","Agneaux",4054,"c",,,"500000004",
"50003","Agon-Coutainville",2798,"c",,,"500000003",
"50004","Airel",530,"c",,,"500000004",
"50005","amfreville",291,"c","50400",,,
"50006","Amigny",146,"c",,,"500000004",
"50007","Ancteville",251,"c",,,"500000003",
"50008","Anctoville-sur-Boscq",473,"c",,,"200042604",
"50009","angey",242,"c","50565",,,
"50010","angoville-au-plain",52,"c","50099",,,
"50012","angoville-sur-ay",252,"c","50267",,,
"50013","Anneville-en-Saire",395,"c",,,"501000001",
"50014","Anneville-sur-Mer",241,"c",,,"500000002",
"50015","Annoville",659,"c",,,"500000003",
"50016","Appeville",182,"c",,,"200042729",
"50018","argouges",541,"c","50487",,,
"50019","Aucey-la-Plaine",445,"c",,,"501000005",
"50020","auderville",261,"c","50041",,,
"50021","Audouville-la-Hubert",80,"c",,,"200042729",
"50022","Aumeville-Lestre",133,"c",,,"501000001",
"50023","Auvers",664,"c",,,"200042729",
"50024","Auxais",172,"c",,,"500000002",
"50025","Avranches",7813,"c",,,"501000005",
"50026","Azeville",93,"c",,,"501000001",
"50027","Bacilly",926,"c",,,"501000005",
"50028","La Baleine",94,"c",,,"500000003",
"50029","Barenton",1214,"c",,,"501000005",
"50030","Barfleur",600,"c",,,"501000001",
"50031","Barneville-Carteret",2197,"c",,,"501000001",
"50032","La Barre-de-Semilly",997,"c",,,"500000004",
"50033","Baubigny",159,"c",,,"501000001",
"50034","Baudre",547,"c",,,"500000004",
"50035","baudreville",86,"c","50236",,,
"50036","Baupte",435,"c",,,"200042729",
"50037","la bazoge",160,"c","50260",,,
"50038","Beauchamps",382,"c",,,"200042604",
"50039","Beaucoudray",146,"c",,,"500000004",
"50040","Beauficel",156,"c",,,"501000005",
"50041","La Hague",11840,"c",,,"501000001",
"50041","beaumont-hague",1491,"c","50041",,,
"50042","Beauvoir",410,"c",,,"501000005",
"50043","bellefontaine",159,"c","50260",,,
"50044","Belval",310,"c",,,"500000003",
"50045","Benoîtville",620,"c",,,"501000001",
"50046","Bérigny",420,"c",,,"500000004",
"50048","Beslon",565,"c",,,"200043354",
"50049","Besneville",675,"c",,,"501000001",
"50050","Beuvrigny",131,"c",,,"500000004",
"50051","beuzeville-au-plain",47,"c","50523",,,
"50052","Beuzeville-la-Bastille",157,"c",,,"200042729",
"50054","Biéville",189,"c",,,"500000004",
"50055","Biniville",118,"c",,,"501000001",
"50056","bion",404,"c","50359",,,
"50057","biville",572,"c","50041",,,
"50058","Blainville-sur-Mer",1610,"c",,,"500000003",
"50059","Blosville",303,"c",,,"200042729",
"50060","La Bloutière",418,"c",,,"200043354",
"50061","boisroger",200,"c","50215",,,
"50062","Boisyvon",107,"c",,,"200043354",
"50063","bolleville",375,"c","50528",,,
"50064","La Bonneville",199,"c",,,"501000001",
"50066","Jullouville",2329,"c",,,"200042604",
"50069","Bourguenolles",339,"c",,,"200043354",
"50070","Boutteville",62,"c",,,"200042729",
"50071","braffais",193,"c","50535",,,
"50072","Brainville",232,"c",,,"500000003",
"50073","branville-hague",173,"c","50041",,,
"50074","Brécey",2100,"c",,,"501000005",
"50075","brectouville",167,"c","50601",,,
"50076","Bréhal",3187,"c",,,"200042604",
"50077","Bretteville",1083,"c",,,"501000001",
"50078","Bretteville-sur-Ay",390,"c",,,"500000002",
"50079","Breuville",408,"c",,,"501000001",
"50080","brevands",331,"c","50099",,,
"50081","Bréville-sur-Mer",788,"c",,,"200042604",
"50082","Bricquebec-en-Cotentin",5996,"c",,,"501000001",
"50082","bricquebec",4260,"c","50082",,,
"50083","Bricquebosq",579,"c",,,"501000001",
"50084","Bricqueville-la-Blouette",565,"c",,,"500000003",
"50085","Bricqueville-sur-Mer",1184,"c",,,"200042604",
"50086","Brillevast",338,"c",,,"501000001",
"50087","Brix",2100,"c",,,"501000001",
"50088","Brouains",152,"c",,,"501000005",
"50089","Brucheville",145,"c",,,"200042729",
"50090","Buais-Les-Monts",643,"c",,,"501000005",
"50090","buais",552,"c","50090",,,
"50092","Cambernon",737,"c",,,"500000003",
"50093","Cametours",432,"c",,,"500000003",
"50094","Camprond",433,"c",,,"500000003",
"50095","Canisy",1788,"c",,,"500000004",
"50095","canisy",1041,"c","50095",,,
"50096","Canteloup",229,"c",,,"501000001",
"50097","Canville-la-Rocque",134,"c",,,"501000001",
"50098","Carantilly",660,"c",,,"500000004",
"50099","Carentan les Marais",7871,"c",,,"200042729",
"50099","carentan",6003,"c","50099",,,
"50100","carnet",477,"c","50487",,,
"50101","Carneville",228,"c",,,"501000001",
"50102","Carolles",771,"c",,,"200042604",
"50103","Carquebut",333,"c",,,"200042729",
"50105","Catteville",110,"c",,,"501000001",
"50106","Cavigny",234,"c",,,"500000004",
"50107","Catz",140,"c",,,"200042729",
"50108","Céaux",436,"c",,,"501000005",
"50109","Cérences",1868,"c",,,"200042604",
"50110","Cerisy-la-Forêt",951,"c",,,"500000004",
"50111","Cerisy-la-Salle",1051,"c",,,"500000003",
"50112","La Chaise-Baudouin",498,"c",,,"501000005",
"50114","les chambres",127,"c","50115",,,
"50115","Le Grippon",356,"c",,,"501000005",
"50115","champcervon",215,"c","50115",,,
"50116","champcey",210,"c","50565",,,
"50117","Champeaux",356,"c",,,"200042604",
"50118","Champrepus",329,"c",,,"200043354",
"50119","les champs-de-losque",192,"c","50431",,,
"50120","Chanteloup",351,"c",,,"200042604",
"50121","La Chapelle-Cécelin",233,"c",,,"200043354",
"50123","la chapelle-en-juger",654,"c","50239",,,
"50124","La Chapelle-Urée",140,"c",,,"501000005",
"50125","chasseguey",76,"c","50260",,,
"50126","Chavoy",128,"c",,,"501000005",
"50127","chef-du-pont",723,"c","50523",,,
"50128","le chefresne",307,"c","50393",,,
"50129","Cherbourg-en-Cotentin",80959,"c",,,"501000001",
"50129","cherbourg-octeville",37754,"c","50129",,,
"50130","Chérencé-le-Héron",387,"c",,,"200043354",
"50131","cherence-le-roussel",303,"c","50260",,,
"50132","les cheris",270,"c","50168",,,
"50133","chevreville",205,"c","50391",,,
"50134","chevry",90,"c","50363",,,
"50135","Clitourps",201,"c",,,"501000001",
"50136","coigny",197,"c","50273",,,
"50137","La Colombe",616,"c",,,"200043354",
"50138","Colomby",520,"c",,,"501000001",
"50139","Condé-sur-Vire",4114,"c",,,"500000004",
"50139","conde-sur-vire",3342,"c","50139",,,
"50140","Contrières",383,"c",,,"500000003",
"50142","Vicq-sur-Mer",1012,"c",,,"501000001",
"50142","cosqueville",573,"c","50142",,,
"50143","Coudeville-sur-Mer",859,"c",,,"200042604",
"50144","Coulouvray-Boisbenâtre",547,"c",,,"200043354",
"50145","Courcy",629,"c",,,"500000003",
"50146","Courtils",220,"c",,,"501000005",
"50147","Coutances",8789,"c",,,"500000003",
"50147","coutances",9311,"c","50147",,,
"50148","Couvains",474,"c",,,"500000004",
"50149","Couville",1089,"c",,,"501000001",
"50150","Crasville",266,"c",,,"501000001",
"50151","Créances",2206,"c",,,"500000002",
"50152","Les Cresnays",240,"c",,,"501000005",
"50153","cretteville",233,"c","50400",,,
"50154","la croix-avranchin",462,"c","50487",,,
"50155","Crollon",283,"c",,,"501000005",
"50156","Crosville-sur-Douve",62,"c",,,"501000001",
"50158","Cuves",294,"c",,,"501000005",
"50159","Dangy",634,"c",,,"500000004",
"50160","Denneville",594,"c",,,"501000001",
"50161","Le Dézert",559,"c",,,"500000004",
"50162","Digosville",1511,"c",,,"501000001",
"50163","digulleville",287,"c","50041",,,
"50164","Domjean",1089,"c",,,"500000004",
"50165","Donville-les-Bains",3181,"c",,,"200042604",
"50166","Doville",314,"c",,,"500000002",
"50167","Dragey-Ronthon",812,"c",,,"501000005",
"50168","Ducey-Les Chéris",2738,"c",,,"501000005",
"50168","ducey",2487,"c","50168",,,
"50169","Écausseville",100,"c",,,"501000001",
"50170","ecoqueneauville",76,"c","50523",,,
"50171","eculleville",33,"c","50041",,,
"50172","Émondeville",362,"c",,,"501000001",
